pokemon_id,item_name,version_name,rarity
88,nugget,ruby,5
88,nugget,sapphire,5
88,nugget,emerald,5
88,nugget,diamond,5
88,nugget,pearl,5
88,nugget,platinum,5
88,nugget,heartgold,5
88,nugget,soulsilver,5
88,nugget,black,5
88,nugget,white,5
88,black-sludge,black-2,5
88,black-sludge,white-2,5
88,black-sludge,x,5
88,black-sludge,y,5
88,black-sludge,omega-ruby,5
88,black-sludge,alpha-sapphire,5
88,black-sludge,sun,5
88,black-sludge,moon,5
88,black-sludge,ultra-sun,5
88,black-sludge,ultra-moon,5
89,nugget,ruby,5
89,nugget,sapphire,5
89,nugget,emerald,5
89,nugget,diamond,5
89,nugget,pearl,5
89,nugget,platinum,5
89,nugget,heartgold,5
89,nugget,soulsilver,5
89,nugget,black,5
89,nugget,white,5
89,toxic-orb,black-2,1
89,toxic-orb,white-2,1
89,black-sludge,black-2,50
89,black-sludge,white-2,50
89,black-sludge,x,50
89,black-sludge,y,50
89,black-sludge,omega-ruby,50
89,black-sludge,alpha-sapphire,50
89,black-sludge,sun,50
89,black-sludge,moon,50
89,black-sludge,ultra-sun,50
89,black-sludge,ultra-moon,50
90,pearl,ruby,50
90,pearl,sapphire,50
90,pearl,emerald,50
90,pearl,firered,50
90,pearl,leafgreen,50
90,pearl,diamond,50
90,pearl,pearl,50
90,pearl,platinum,50
90,pearl,heartgold,50
90,pearl,soulsilver,50
90,pearl,black,50
90,pearl,white,50
90,pearl,black-2,50
90,pearl,white-2,50
90,pearl,x,50
90,pearl,y,50
90,pearl,omega-ruby,50
90,pearl,alpha-sapphire,50
90,pearl,sun,50
90,pearl,moon,50
90,pearl,ultra-sun,50
90,pearl,ultra-moon,50
90,big-pearl,ruby,5
90,big-pearl,sapphire,5
90,big-pearl,emerald,5
90,big-pearl,firered,5
90,big-pearl,leafgreen,5
90,big-pearl,diamond,5
90,big-pearl,pearl,5
90,big-pearl,platinum,5
90,big-pearl,heartgold,5
90,big-pearl,soulsilver,5
90,big-pearl,black,5
90,big-pearl,white,5
90,big-pearl,black-2,5
90,big-pearl,white-2,5
90,big-pearl,x,5
90,big-pearl,y,5
90,big-pearl,omega-ruby,5
90,big-pearl,alpha-sapphire,5
90,big-pearl,sun,5
90,big-pearl,moon,5
90,big-pearl,ultra-sun,5
90,big-pearl,ultra-moon,5
91,pearl,ruby,50
91,pearl,sapphire,50
91,pearl,emerald,50
91,pearl,firered,50
91,pearl,leafgreen,50
91,pearl,diamond,50
91,pearl,pearl,50
91,pearl,platinum,50
91,pearl,heartgold,50
91,pearl,soulsilver,50
91,pearl,black,50
91,pearl,white,50
91,pearl,black-2,50
91,pearl,white-2,50
91,pearl,x,50
91,pearl,y,50
91,pearl,omega-ruby,50
91,pearl,alpha-sapphire,50
91,pearl,sun,50
91,pearl,moon,50
91,pearl,ultra-sun,50
91,pearl,ultra-moon,50
91,big-pearl,ruby,5
91,big-pearl,sapphire,5
91,big-pearl,emerald,5
91,big-pearl,firered,5
91,big-pearl,leafgreen,5
91,big-pearl,diamond,5
91,big-pearl,pearl,5
91,big-pearl,platinum,5
91,big-pearl,heartgold,5
91,big-pearl,soulsilver,5
91,big-pearl,black,5
91,big-pearl,white,5
91,big-pearl,black-2,5
91,big-pearl,white-2,5
91,big-pearl,x,5
91,big-pearl,y,5
91,big-pearl,omega-ruby,5
91,big-pearl,alpha-sapphire,5
91,big-pearl,sun,5
91,big-pearl,moon,5
91,big-pearl,ultra-sun,5
91,big-pearl,ultra-moon,5
93,spell-tag,firered,5
93,spell-tag,leafgreen,5
94,spell-tag,firered,5
94,spell-tag,leafgreen,5
95,hard-stone,firered,5
95,hard-stone,leafgreen,5
102,psychic-seed,sun,5
102,psychic-seed,moon,5
102,psychic-seed,ultra-sun,5
102,psychic-seed,ultra-moon,5
104,thick-club,ruby,5
104,thick-club,sapphire,5
104,thick-club,emerald,5
104,thick-club,firered,5
104,thick-club,leafgreen,5
104,thick-club,diamond,5
104,thick-club,pearl,5
104,thick-club,platinum,5
104,thick-club,heartgold,5
104,thick-club,soulsilver,5
104,thick-club,black,5
104,thick-club,white,5
104,thick-club,black-2,5
104,thick-club,white-2,5
104,thick-club,x,5
104,thick-club,y,5
104,thick-club,omega-ruby,5
104,thick-club,alpha-sapphire,5
104,thick-club,sun,5
104,thick-club,moon,5
104,thick-club,ultra-sun,5
104,thick-club,ultra-moon,5
105,thick-club,ruby,5
105,thick-club,sapphire,5
105,thick-club,emerald,5
105,thick-club,firered,5
105,thick-club,leafgreen,5
105,thick-club,diamond,5
105,thick-club,pearl,5
105,thick-club,platinum,5
105,thick-club,heartgold,5
105,thick-club,soulsilver,5
105,thick-club,black,5
105,thick-club,white,5
105,thick-club,black-2,5
105,thick-club,white-2,5
105,thick-club,x,5
105,thick-club,y,5
105,thick-club,omega-ruby,5
105,thick-club,alpha-sapphire,5
105,thick-club,sun,5
105,thick-club,moon,5
105,thick-club,ultra-sun,5
105,thick-club,ultra-moon,5
108,lagging-tail,diamond,5
108,lagging-tail,pearl,5
108,lagging-tail,platinum,5
108,lagging-tail,heartgold,5
108,lagging-tail,soulsilver,5
108,lagging-tail,black,5
108,lagging-tail,white,5
108,lagging-tail,black-2,5
108,lagging-tail,white-2,5
108,lagging-tail,x,5
108,lagging-tail,y,5
108,lagging-tail,omega-ruby,5
108,lagging-tail,alpha-sapphire,5
108,lagging-tail,sun,5
108,lagging-tail,moon,5
108,lagging-tail,ultra-sun,5
108,lagging-tail,ultra-moon,5
109,smoke-ball,ruby,5
109,smoke-ball,sapphire,5
109,smoke-ball,emerald,5
109,smoke-ball,diamond,5
109,smoke-ball,pearl,5
109,smoke-ball,platinum,5
109,smoke-ball,heartgold,5
109,smoke-ball,soulsilver,5
109,smoke-ball,black,5
109,smoke-ball,white,5
109,smoke-ball,black-2,5
109,smoke-ball,white-2,5
109,smoke-ball,x,5
109,smoke-ball,y,5
109,smoke-ball,omega-ruby,5
109,smoke-ball,alpha-sapphire,5
109,smoke-ball,sun,5
109,smoke-ball,moon,5
109,smoke-ball,ultra-sun,5
109,smoke-ball,ultra-moon,5
110,smoke-ball,ruby,5
110,smoke-ball,sapphire,5
110,smoke-ball,emerald,5
110,smoke-ball,diamond,5
110,smoke-ball,pearl,5
110,smoke-ball,platinum,5
110,smoke-ball,heartgold,5
110,smoke-ball,soulsilver,5
110,smoke-ball,black,5
110,smoke-ball,white,5
110,smoke-ball,black-2,5
110,smoke-ball,white-2,5
110,smoke-ball,x,5
110,smoke-ball,y,5
110,smoke-ball,omega-ruby,5
110,smoke-ball,alpha-sapphire,5
110,smoke-ball,sun,5
110,smoke-ball,moon,5
110,smoke-ball,ultra-sun,5
110,smoke-ball,ultra-moon,5
113,oval-stone,diamond,50
113,oval-stone,pearl,50
113,oval-stone,platinum,50
113,oval-stone,heartgold,50
113,oval-stone,soulsilver,50
113,lucky-egg,ruby,5
113,lucky-egg,sapphire,5
113,lucky-egg,emerald,5
113,lucky-egg,firered,5
113,lucky-egg,leafgreen,5
113,lucky-egg,diamond,5
113,lucky-egg,pearl,5
113,lucky-egg,platinum,5
113,lucky-egg,heartgold,5
113,lucky-egg,soulsilver,5
113,lucky-egg,black,5
113,lucky-egg,white,5
113,lucky-egg,black-2,5
113,lucky-egg,white-2,5
113,lucky-egg,x,5
113,lucky-egg,y,5
113,lucky-egg,omega-ruby,5
113,lucky-egg,alpha-sapphire,5
113,lucky-punch,black,50
113,lucky-punch,white,50
113,lucky-punch,black-2,50
113,lucky-punch,white-2,50
113,lucky-punch,x,50
113,lucky-punch,y,50
113,lucky-punch,omega-ruby,50
113,lucky-punch,alpha-sapphire,50
113,lucky-punch,sun,50
113,lucky-punch,moon,50
113,lucky-punch,ultra-sun,50
113,lucky-punch,ultra-moon,50
116,dragon-scale,ruby,5
116,dragon-scale,sapphire,5
116,dragon-scale,emerald,5
116,dragon-scale,diamond,5
116,dragon-scale,pearl,5
116,dragon-scale,platinum,5
116,dragon-scale,heartgold,5
116,dragon-scale,soulsilver,5
116,dragon-scale,black,5
116,dragon-scale,white,5
116,dragon-scale,black-2,5
116,dragon-scale,white-2,5
116,dragon-scale,x,5
116,dragon-scale,y,5
116,dragon-scale,omega-ruby,5
116,dragon-scale,alpha-sapphire,5
116,dragon-scale,sun,5
116,dragon-scale,moon,5
116,dragon-scale,ultra-sun,5
116,dragon-scale,ultra-moon,5
117,dragon-scale,ruby,5
117,dragon-scale,sapphire,5
117,dragon-scale,emerald,5
117,dragon-scale,diamond,5
117,dragon-scale,pearl,5
117,dragon-scale,platinum,5
117,dragon-scale,heartgold,5
117,dragon-scale,soulsilver,5
117,dragon-scale,black,5
117,dragon-scale,white,5
117,dragon-scale,black-2,5
117,dragon-scale,white-2,5
117,dragon-scale,x,5
117,dragon-scale,y,5
117,dragon-scale,omega-ruby,5
117,dragon-scale,alpha-sapphire,5
117,dragon-scale,sun,5
117,dragon-scale,moon,5
117,dragon-scale,ultra-sun,5
117,dragon-scale,ultra-moon,5
118,mystic-water,omega-ruby,5
118,mystic-water,alpha-sapphire,5
118,mystic-water,sun,5
118,mystic-water,moon,5
118,mystic-water,ultra-sun,5
118,mystic-water,ultra-moon,5
119,mystic-water,omega-ruby,5
119,mystic-water,alpha-sapphire,5
119,mystic-water,sun,5
119,mystic-water,moon,5
119,mystic-water,ultra-sun,5
119,mystic-water,ultra-moon,5
120,stardust,ruby,50
120,stardust,sapphire,50
120,stardust,emerald,50
120,stardust,firered,50
120,stardust,leafgreen,50
120,stardust,diamond,50
120,stardust,pearl,50
120,stardust,platinum,50
120,stardust,heartgold,50
120,stardust,soulsilver,50
120,stardust,black,50
120,stardust,white,50
120,stardust,black-2,50
120,stardust,white-2,50
120,stardust,x,50
120,stardust,y,50
120,stardust,omega-ruby,50
120,stardust,alpha-sapphire,50
120,stardust,sun,50
120,stardust,moon,50
120,stardust,ultra-sun,50
120,stardust,ultra-moon,50
120,star-piece,ruby,5
120,star-piece,sapphire,5
120,star-piece,emerald,5
120,star-piece,firered,5
120,star-piece,leafgreen,5
120,star-piece,diamond,5
120,star-piece,pearl,5
120,star-piece,platinum,5
120,star-piece,heartgold,5
120,star-piece,soulsilver,5
120,star-piece,black,5
120,star-piece,white,5
120,star-piece,black-2,5
120,star-piece,white-2,5
120,star-piece,x,5
120,star-piece,y,5
120,star-piece,omega-ruby,5
120,star-piece,alpha-sapphire,5
120,star-piece,sun,5
120,star-piece,moon,5
120,star-piece,ultra-sun,5
120,star-piece,ultra-moon,5
121,stardust,ruby,50
121,stardust,sapphire,50
121,stardust,emerald,50
121,stardust,firered,50
121,stardust,leafgreen,50
121,stardust,diamond,50
121,stardust,pearl,50
121,stardust,platinum,50
121,stardust,heartgold,50
121,stardust,soulsilver,50
121,stardust,black,50
121,stardust,white,50
121,stardust,black-2,50
121,stardust,white-2,50
121,stardust,x,50
121,stardust,y,50
121,stardust,omega-ruby,50
121,stardust,alpha-sapphire,50
121,stardust,sun,50
121,stardust,moon,50
121,stardust,ultra-sun,50
121,stardust,ultra-moon,50
121,star-piece,ruby,5
121,star-piece,sapphire,5
121,star-piece,emerald,5
121,star-piece,firered,5
121,star-piece,leafgreen,5
121,star-piece,diamond,5
121,star-piece,pearl,5
121,star-piece,platinum,5
121,star-piece,heartgold,5
121,star-piece,soulsilver,5
121,star-piece,black,5
121,star-piece,white,5
121,star-piece,black-2,5
121,star-piece,white-2,5
121,star-piece,x,5
121,star-piece,y,5
121,star-piece,omega-ruby,5
121,star-piece,alpha-sapphire,5
121,star-piece,sun,5
121,star-piece,moon,5
121,star-piece,ultra-sun,5
121,star-piece,ultra-moon,5
122,leppa-berry,ruby,5
122,leppa-berry,sapphire,5
122,leppa-berry,emerald,5
122,leppa-berry,diamond,5
122,leppa-berry,pearl,5
122,leppa-berry,platinum,5
122,leppa-berry,heartgold,5
122,leppa-berry,soulsilver,5
122,leppa-berry,black,5
122,leppa-berry,white,5
124,aspear-berry,ruby,100
124,aspear-berry,sapphire,100
124,aspear-berry,emerald,100
124,aspear-berry,diamond,100
124,aspear-berry,pearl,100
124,aspear-berry,platinum,100
124,aspear-berry,heartgold,100
124,aspear-berry,soulsilver,100
124,aspear-berry,black,100
124,aspear-berry,white,100
124,aspear-berry,black-2,100
124,aspear-berry,white-2,100
125,electirizer,diamond,50
125,electirizer,pearl,5
125,electirizer,platinum,50
125,electirizer,omega-ruby,5
125,electirizer,alpha-sapphire,5
125,electirizer,sun,5
125,electirizer,moon,5
125,electirizer,ultra-sun,5
125,electirizer,ultra-moon,5
126,rawst-berry,ruby,100
126,rawst-berry,sapphire,100
126,rawst-berry,emerald,100
126,magmarizer,diamond,5
126,magmarizer,pearl,50
126,magmarizer,platinum,50
126,magmarizer,omega-ruby,5
126,magmarizer,alpha-sapphire,5
126,magmarizer,sun,5
126,magmarizer,moon,5
126,magmarizer,ultra-sun,5
126,magmarizer,ultra-moon,5
131,mystic-water,x,100
131,mystic-water,y,100
131,mystic-water,omega-ruby,100
131,mystic-water,alpha-sapphire,100
131,mystic-water,sun,5
131,mystic-water,moon,5
131,mystic-water,ultra-sun,5
131,mystic-water,ultra-moon,5
132,metal-powder,ruby,5
132,metal-powder,sapphire,5
132,metal-powder,emerald,5
132,metal-powder,firered,5
132,metal-powder,leafgreen,5
132,metal-powder,diamond,5
132,metal-powder,pearl,5
132,metal-powder,platinum,5
132,metal-powder,heartgold,5
132,metal-powder,soulsilver,5
132,metal-powder,black,5
132,metal-powder,white,5
132,metal-powder,black-2,5
132,metal-powder,white-2,5
132,metal-powder,x,5
132,metal-powder,y,5
132,metal-powder,omega-ruby,5
132,metal-powder,alpha-sapphire,5
132,metal-powder,sun,5
132,metal-powder,moon,5
132,metal-powder,ultra-sun,5
132,metal-powder,ultra-moon,5
132,quick-powder,diamond,50
132,quick-powder,pearl,50
132,quick-powder,platinum,50
132,quick-powder,heartgold,50
132,quick-powder,soulsilver,50
132,quick-powder,black,50
132,quick-powder,white,50
132,quick-powder,black-2,50
132,quick-powder,white-2,50
132,quick-powder,x,50
132,quick-powder,y,50
132,quick-powder,omega-ruby,50
132,quick-powder,alpha-sapphire,50
132,quick-powder,sun,50
132,quick-powder,moon,50
132,quick-powder,ultra-sun,50
132,quick-powder,ultra-moon,50
143,chesto-berry,firered,100
143,chesto-berry,leafgreen,100
143,leftovers,ruby,100
143,leftovers,sapphire,100
143,leftovers,emerald,100
143,leftovers,diamond,100
143,leftovers,pearl,100
143,leftovers,platinum,100
143,leftovers,heartgold,100
143,leftovers,soulsilver,100
143,leftovers,black,100
143,leftovers,white,100
143,leftovers,black-2,100
143,leftovers,white-2,100
143,leftovers,x,100
143,leftovers,y,100
143,leftovers,omega-ruby,100
143,leftovers,alpha-sapphire,100
143,leftovers,sun,5
143,leftovers,moon,5
143,leftovers,ultra-sun,5
143,leftovers,ultra-moon,5
147,dragon-scale,ruby,5
147,dragon-scale,sapphire,5
147,dragon-scale,emerald,5
147,dragon-scale,diamond,5
147,dragon-scale,pearl,5
147,dragon-scale,platinum,5
147,dragon-scale,heartgold,5
147,dragon-scale,soulsilver,5
147,dragon-scale,black,5
147,dragon-scale,white,5
147,dragon-scale,black-2,5
147,dragon-scale,white-2,5
147,dragon-scale,x,5
147,dragon-scale,y,5
147,dragon-scale,omega-ruby,5
147,dragon-scale,alpha-sapphire,5
147,dragon-scale,sun,5
147,dragon-scale,moon,5
147,dragon-scale,ultra-sun,5
147,dragon-scale,ultra-moon,5
148,dragon-scale,ruby,5
148,dragon-scale,sapphire,5
148,dragon-scale,emerald,5
148,dragon-scale,diamond,5
148,dragon-scale,pearl,5
148,dragon-scale,platinum,5
148,dragon-scale,heartgold,5
148,dragon-scale,soulsilver,5
148,dragon-scale,black,5
148,dragon-scale,white,5
148,dragon-scale,black-2,5
148,dragon-scale,white-2,5
148,dragon-scale,x,5
148,dragon-scale,y,5
148,dragon-scale,omega-ruby,5
148,dragon-scale,alpha-sapphire,5
148,dragon-scale,sun,5
148,dragon-scale,moon,5
148,dragon-scale,ultra-sun,5
148,dragon-scale,ultra-moon,5
148,dragon-fang,firered,5
148,dragon-fang,leafgreen,5
149,dragon-scale,ruby,5
149,dragon-scale,sapphire,5
149,dragon-scale,emerald,5
149,dragon-scale,diamond,5
149,dragon-scale,pearl,5
149,dragon-scale,platinum,5
149,dragon-scale,heartgold,5
149,dragon-scale,soulsilver,5
149,dragon-scale,black,5
149,dragon-scale,white,5
149,dragon-scale,black-2,5
149,dragon-scale,white-2,5
149,dragon-scale,x,5
149,dragon-scale,y,5
149,dragon-scale,omega-ruby,5
149,dragon-scale,alpha-sapphire,5
149,dragon-scale,sun,5
149,dragon-scale,moon,5
149,dragon-scale,ultra-sun,5
149,dragon-scale,ultra-moon,5
149,dragon-fang,firered,5
149,dragon-fang,leafgreen,5
151,lum-berry,ruby,100
151,lum-berry,sapphire,100
151,lum-berry,emerald,100
151,lum-berry,diamond,100
151,lum-berry,pearl,100
151,lum-berry,platinum,100
151,lum-berry,heartgold,100
151,lum-berry,soulsilver,100
151,lum-berry,black,100
151,lum-berry,white,100
151,lum-berry,black-2,100
151,lum-berry,white-2,100
151,lum-berry,x,100
151,lum-berry,y,100
151,lum-berry,omega-ruby,100
151,lum-berry,alpha-sapphire,100
151,lum-berry,sun,5
151,lum-berry,moon,5
151,lum-berry,ultra-sun,5
151,lum-berry,ultra-moon,5
152,lum-berry,firered,100
152,lum-berry,leafgreen,100
161,oran-berry,ruby,5
161,oran-berry,sapphire,5
161,oran-berry,emerald,5
161,oran-berry,firered,5
161,oran-berry,leafgreen,5
161,oran-berry,diamond,5
161,oran-berry,pearl,5
161,oran-berry,platinum,5
161,oran-berry,heartgold,5
161,oran-berry,soulsilver,5
161,oran-berry,black,5
161,oran-berry,white,5
161,oran-berry,black-2,5
161,oran-berry,white-2,5
162,oran-berry,ruby,50
162,oran-berry,sapphire,50
162,oran-berry,emerald,50
162,oran-berry,firered,50
162,oran-berry,leafgreen,50
162,oran-berry,diamond,50
162,oran-berry,pearl,50
162,oran-berry,platinum,50
162,oran-berry,heartgold,50
162,oran-berry,soulsilver,50
162,oran-berry,black,50
162,oran-berry,white,50
162,oran-berry,black-2,50
162,oran-berry,white-2,50
162,sitrus-berry,ruby,5
162,sitrus-berry,sapphire,5
162,sitrus-berry,emerald,5
162,sitrus-berry,firered,5
162,sitrus-berry,leafgreen,5
162,sitrus-berry,diamond,5
162,sitrus-berry,pearl,5
162,sitrus-berry,platinum,5
162,sitrus-berry,heartgold,5
162,sitrus-berry,soulsilver,5
162,sitrus-berry,black,5
162,sitrus-berry,white,5
162,sitrus-berry,black-2,5
162,sitrus-berry,white-2,5
170,yellow-shard,ruby,5
170,yellow-shard,sapphire,5
170,yellow-shard,emerald,5
170,yellow-shard,firered,5
170,yellow-shard,leafgreen,5
170,deep-sea-scale,diamond,5
170,deep-sea-scale,pearl,5
170,deep-sea-scale,platinum,5
170,deep-sea-scale,heartgold,5
170,deep-sea-scale,soulsilver,5
170,deep-sea-scale,black,5
170,deep-sea-scale,white,5
170,deep-sea-scale,black-2,5
170,deep-sea-scale,white-2,5
170,deep-sea-scale,x,5
170,deep-sea-scale,y,5
170,deep-sea-scale,omega-ruby,5
170,deep-sea-scale,alpha-sapphire,5
170,deep-sea-scale,sun,5
170,deep-sea-scale,moon,5
170,deep-sea-scale,ultra-sun,5
170,deep-sea-scale,ultra-moon,5
171,yellow-shard,ruby,5
171,yellow-shard,sapphire,5
171,yellow-shard,emerald,5
171,yellow-shard,firered,5
171,yellow-shard,leafgreen,5
171,deep-sea-scale,diamond,5
171,deep-sea-scale,pearl,5
171,deep-sea-scale,platinum,5
171,deep-sea-scale,heartgold,5
171,deep-sea-scale,soulsilver,5
171,deep-sea-scale,black,5
171,deep-sea-scale,white,5
171,deep-sea-scale,black-2,5
171,deep-sea-scale,white-2,5
171,deep-sea-scale,x,5
171,deep-sea-scale,y,5
171,deep-sea-scale,omega-ruby,5
171,deep-sea-scale,alpha-sapphire,5
171,deep-sea-scale,sun,5
171,deep-sea-scale,moon,5
171,deep-sea-scale,ultra-sun,5
171,deep-sea-scale,ultra-moon,5
172,oran-berry,ruby,5
172,oran-berry,sapphire,5
172,oran-berry,emerald,5
172,oran-berry,diamond,5
172,oran-berry,pearl,5
172,oran-berry,platinum,5
172,oran-berry,heartgold,5
172,oran-berry,soulsilver,5
172,oran-berry,black,50
172,oran-berry,white,50
173,moon-stone,ruby,5
173,moon-stone,sapphire,5
173,moon-stone,emerald,5
173,moon-stone,firered,5
173,moon-stone,leafgreen,5
173,moon-stone,diamond,5
173,moon-stone,pearl,5
173,moon-stone,platinum,5
173,moon-stone,heartgold,5
173,moon-stone,soulsilver,5
173,moon-stone,black,5
173,moon-stone,white,5
173,moon-stone,black-2,5
173,moon-stone,white-2,5
173,moon-stone,x,5
173,moon-stone,y,5
173,moon-stone,omega-ruby,5
173,moon-stone,alpha-sapphire,5
173,moon-stone,sun,5
173,moon-stone,moon,5
173,moon-stone,ultra-sun,5
173,moon-stone,ultra-moon,5
173,leppa-berry,ruby,50
173,leppa-berry,sapphire,50
173,leppa-berry,emerald,50
173,leppa-berry,diamond,50
173,leppa-berry,pearl,50
173,leppa-berry,platinum,50
173,leppa-berry,heartgold,50
173,leppa-berry,soulsilver,50
173,leppa-berry,black,50
173,leppa-berry,white,50
173,leppa-berry,black-2,50
173,leppa-berry,white-2,50
173,comet-shard,black,1
173,comet-shard,white,1
173,comet-shard,black-2,1
173,comet-shard,white-2,1
174,oran-berry,firered,50
174,oran-berry,leafgreen,50
182,absorb-bulb,omega-ruby,5
182,absorb-bulb,alpha-sapphire,5
182,absorb-bulb,sun,5
182,absorb-bulb,moon,5
182,absorb-bulb,ultra-sun,5
182,absorb-bulb,ultra-moon,5
186,kings-rock,ruby,5
186,kings-rock,sapphire,5
186,kings-rock,emerald,5
186,kings-rock,firered,5
186,kings-rock,leafgreen,5
186,kings-rock,diamond,5
186,kings-rock,pearl,5
186,kings-rock,platinum,5
186,kings-rock,heartgold,5
186,kings-rock,soulsilver,5
186,kings-rock,black,5
186,kings-rock,white,5
186,kings-rock,black-2,5
186,kings-rock,white-2,5
186,kings-rock,x,5
186,kings-rock,y,5
186,kings-rock,omega-ruby,5
186,kings-rock,alpha-sapphire,5
186,kings-rock,sun,5
186,kings-rock,moon,5
186,kings-rock,ultra-sun,5
186,kings-rock,ultra-moon,5
191,coba-berry,diamond,5
191,coba-berry,pearl,5
191,coba-berry,platinum,5
191,coba-berry,heartgold,5
191,coba-berry,soulsilver,5
191,coba-berry,black,5
191,coba-berry,white,5
193,wide-lens,diamond,5
193,wide-lens,pearl,5
193,wide-lens,platinum,5
193,wide-lens,heartgold,5
193,wide-lens,soulsilver,5
193,wide-lens,black,5
193,wide-lens,white,5
193,wide-lens,black-2,5
193,wide-lens,white-2,5
193,wide-lens,x,5
193,wide-lens,y,5
193,wide-lens,omega-ruby,5
193,wide-lens,alpha-sapphire,5
193,wide-lens,sun,5
193,wide-lens,moon,5
193,wide-lens,ultra-sun,5
193,wide-lens,ultra-moon,5
199,kings-rock,ruby,5
199,kings-rock,sapphire,5
199,kings-rock,emerald,5
199,kings-rock,firered,5
199,kings-rock,leafgreen,5
199,kings-rock,diamond,5
199,kings-rock,pearl,5
199,kings-rock,platinum,5
199,kings-rock,heartgold,5
199,kings-rock,soulsilver,5
199,kings-rock,black,5
199,kings-rock,white,5
199,kings-rock,black-2,5
199,kings-rock,white-2,5
199,kings-rock,x,5
199,kings-rock,y,5
199,kings-rock,omega-ruby,5
199,kings-rock,alpha-sapphire,5
199,kings-rock,sun,5
199,kings-rock,moon,5
199,kings-rock,ultra-sun,5
199,kings-rock,ultra-moon,5
200,spell-tag,ruby,5
200,spell-tag,sapphire,5
200,spell-tag,emerald,5
200,spell-tag,firered,5
200,spell-tag,leafgreen,5
203,persim-berry,ruby,5
203,persim-berry,sapphire,5
203,persim-berry,emerald,5
203,persim-berry,firered,5
203,persim-berry,leafgreen,5
203,persim-berry,diamond,5
203,persim-berry,pearl,5
203,persim-berry,platinum,5
203,persim-berry,heartgold,5
203,persim-berry,soulsilver,5
203,persim-berry,black,5
203,persim-berry,white,5
203,persim-berry,black-2,5
203,persim-berry,white-2,5
208,metal-coat,ruby,5
208,metal-coat,sapphire,5
208,metal-coat,emerald,5
208,metal-coat,firered,5
208,metal-coat,leafgreen,5
208,metal-coat,diamond,5
208,metal-coat,pearl,5
208,metal-coat,platinum,5
208,metal-coat,heartgold,5
208,metal-coat,soulsilver,5
208,metal-coat,black,5
208,metal-coat,white,5
208,metal-coat,black-2,5
208,metal-coat,white-2,5
208,metal-coat,x,5
208,metal-coat,y,5
208,metal-coat,omega-ruby,5
208,metal-coat,alpha-sapphire,5
208,metal-coat,sun,5
208,metal-coat,moon,5
208,metal-coat,ultra-sun,5
208,metal-coat,ultra-moon,5
211,poison-barb,diamond,5
211,poison-barb,pearl,5
211,poison-barb,platinum,5
211,poison-barb,heartgold,5
211,poison-barb,soulsilver,5
211,poison-barb,black,5
211,poison-barb,white,5
211,poison-barb,black-2,5
211,poison-barb,white-2,5
211,poison-barb,x,5
211,poison-barb,y,5
211,poison-barb,omega-ruby,5
211,poison-barb,alpha-sapphire,5
211,poison-barb,sun,5
211,poison-barb,moon,5
211,poison-barb,ultra-sun,5
211,poison-barb,ultra-moon,5
213,berry-juice,firered,100
213,berry-juice,leafgreen,100
213,berry-juice,heartgold,100
213,berry-juice,soulsilver,100
213,berry-juice,black,100
213,berry-juice,white,100
213,berry-juice,black-2,100
213,berry-juice,white-2,100
213,berry-juice,x,100
213,berry-juice,y,100
213,berry-juice,omega-ruby,100
213,berry-juice,alpha-sapphire,100
213,berry-juice,sun,5
213,berry-juice,moon,5
213,berry-juice,ultra-sun,5
213,berry-juice,ultra-moon,5
213,oran-berry,ruby,100
213,oran-berry,sapphire,100
213,oran-berry,emerald,100
213,oran-berry,diamond,100
213,oran-berry,pearl,100
213,oran-berry,platinum,100
215,quick-claw,ruby,5
215,quick-claw,sapphire,5
215,quick-claw,emerald,5
215,quick-claw,diamond,5
215,quick-claw,pearl,5
215,quick-claw,platinum,5
215,quick-claw,heartgold,5
215,quick-claw,soulsilver,5
215,quick-claw,black,5
215,quick-claw,white,5
215,quick-claw,black-2,5
215,quick-claw,white-2,5
215,quick-claw,x,5
215,quick-claw,y,5
215,quick-claw,omega-ruby,5
215,quick-claw,alpha-sapphire,5
215,quick-claw,sun,5
215,quick-claw,moon,5
215,quick-claw,ultra-sun,5
215,quick-claw,ultra-moon,5
215,grip-claw,diamond,50
215,grip-claw,pearl,50
215,grip-claw,platinum,50
215,grip-claw,heartgold,50
215,grip-claw,soulsilver,50
215,grip-claw,black,50
215,grip-claw,white,50
215,grip-claw,black-2,50
215,grip-claw,white-2,50
215,grip-claw,x,50
215,grip-claw,y,50
216,oran-berry,firered,50
216,oran-berry,leafgreen,50
216,sitrus-berry,firered,5
216,sitrus-berry,leafgreen,5
217,oran-berry,firered,50
217,oran-berry,leafgreen,50
217,sitrus-berry,firered,5
217,sitrus-berry,leafgreen,5
220,aspear-berry,firered,50
220,aspear-berry,leafgreen,50
221,aspear-berry,firered,50
221,aspear-berry,leafgreen,50
221,never-melt-ice,firered,5
221,never-melt-ice,leafgreen,5
222,red-shard,ruby,5
222,red-shard,sapphire,5
222,red-shard,emerald,5
222,red-shard,firered,5
222,red-shard,leafgreen,5
222,hard-stone,diamond,5
222,hard-stone,pearl,5
222,hard-stone,platinum,5
222,hard-stone,heartgold,5
222,hard-stone,soulsilver,5
222,hard-stone,black,5
222,hard-stone,white,5
222,hard-stone,black-2,5
222,hard-stone,white-2,5
222,hard-stone,x,5
222,hard-stone,y,5
222,luminous-moss,omega-ruby,5
